epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,0.00020860818040091544,,
0,19,,0.00033592377440072596,,
0,29,,0.00019069666450377554,,
0,39,,0.00029914980405010283,,
0,49,,0.00027230576961301267,,
0,59,,0.00013088541163597256,,
0,60,,,9.79426097869873,0.00013414119894150645
1,69,,0.00015118099690880626,,
1,79,,0.0001284764293814078,,
1,89,,3.360706614330411e-05,,
1,99,,7.695579552091658e-05,,
1,109,,2.929248148575425e-05,,
1,119,,2.0768669855897315e-05,,
1,121,,,14.696183204650879,7.598576758027775e-06
2,129,,1.495164633524837e-05,,
2,139,,2.3717107978882268e-05,,
2,149,,1.996549872274045e-05,,
2,159,,2.7497653718455695e-05,,
2,169,,4.809513848158531e-05,,
2,179,,1.3902091268391814e-05,,
2,182,,,16.530122756958008,8.978129699244164e-06
3,189,,2.0108087483095005e-05,,
3,199,,9.969293387257494e-06,,
3,209,,3.0475439416477457e-05,,
3,219,,2.589243922557216e-05,,
3,229,,2.3577889805892482e-05,,
3,239,,2.720231350394897e-05,,
3,243,,,14.061566352844238,7.318245025089709e-06
4,249,,1.8877097318181768e-05,,
4,259,,2.9765378712909296e-05,,
4,269,,3.042003299924545e-05,,
4,279,,1.5370058463304304e-05,,
4,289,,2.9776841984130442e-05,,
4,299,,2.444381061650347e-05,,
4,304,,,12.892786979675293,6.757119990652427e-06
5,309,,1.4408316019398626e-05,,
5,319,,2.0903673430439085e-05,,
5,329,,1.4580489732907154e-05,,
5,339,,1.3990239494887646e-05,,
5,349,,1.2434348718670662e-05,,
5,359,,9.02769261301728e-06,,
5,365,,,12.262029647827148,6.558247605426004e-06
6,369,,1.3678008144779596e-05,,
6,379,,1.8501257727621123e-05,,
6,389,,1.712006087473128e-05,,
6,399,,1.1980660019617062e-05,,
6,409,,1.3548282367992215e-05,,
6,419,,1.1775697203120217e-05,,
6,426,,,13.140362739562988,7.12405289959861e-06
7,429,,2.192181818827521e-05,,
7,439,,1.083995357475942e-05,,
7,449,,1.112255995394662e-05,,
7,459,,1.08739031929872e-05,,
7,469,,1.4730654584127478e-05,,
7,479,,1.5016387806099374e-05,,
7,487,,,10.958036422729492,5.876896466361359e-06
8,489,,1.2146716471761465e-05,,
8,499,,1.8570332031231374e-05,,
8,509,,8.667905603942927e-06,,
8,519,,1.4463283150689676e-05,,
8,529,,1.3689422303286847e-05,,
8,539,,6.688861958537018e-06,,
8,548,,,11.641400337219238,6.453727110056207e-06
9,549,,1.1227503819100093e-05,,
9,559,,1.7777851098799147e-05,,
9,569,,1.1472375263110735e-05,,
9,579,,1.3090506399748847e-05,,
9,589,,1.1367089427949395e-05,,
9,599,,2.2001591787557118e-05,,
9,609,,1.6204066923819482e-05,,
9,609,,,9.828969955444336,6.6453617364459205e-06
10,619,,1.2957730177731719e-05,,
10,629,,1.3633126400236506e-05,,
10,639,,8.918555067793932e-06,,
10,649,,1.071648239303613e-05,,
10,659,,1.1407661986595485e-05,,
10,669,,1.3959514035377651e-05,,
10,670,,,9.063788414001465,6.840095920779277e-06
11,679,,1.710932338028215e-05,,
11,689,,1.2101812899345532e-05,,
11,699,,1.4365217793965712e-05,,
11,709,,1.0249431397824083e-05,,
11,719,,1.2342755326244514e-05,,
11,729,,1.054616950568743e-05,,
11,731,,,10.850214004516602,6.313989160844358e-06
12,739,,7.050811291264836e-06,,
12,749,,1.3123080861987546e-05,,
12,759,,1.165839876193786e-05,,
12,769,,7.809258022462018e-06,,
12,779,,1.146537033491768e-05,,
12,789,,7.681132956349757e-06,,
12,792,,,10.812989234924316,6.202643817232456e-06
13,799,,8.314741535286885e-06,,
13,809,,1.4009983715368435e-05,,
13,819,,1.185296514449874e-05,,
13,829,,1.6322948795277625e-05,,
13,839,,1.4283724340202753e-05,,
13,849,,1.1490647011669353e-05,,
13,853,,,9.78449535369873,5.569859695242485e-06
14,859,,1.0580612979538273e-05,,
14,869,,1.0734032002801541e-05,,
14,879,,1.9611765310401097e-05,,
14,889,,1.2927852367283776e-05,,
14,899,,7.015158189460635e-06,,
14,909,,9.656153451942373e-06,,
14,914,,,8.32099723815918,6.7093706093146466e-06
15,919,,1.8140692191082053e-05,,
15,929,,7.1788504101277795e-06,,
15,939,,6.617754934268305e-06,,
15,949,,1.2650862117880024e-05,,
15,959,,1.741988853609655e-05,,
15,969,,1.0388972441432998e-05,,
15,975,,,8.364160537719727,5.331652573659085e-06
16,979,,7.774372534186114e-06,,
16,989,,7.437862677761586e-06,,
16,999,,1.2327849617577158e-05,,
16,1009,,1.3483957445714623e-05,,
16,1019,,1.1316549716866575e-05,,
16,1029,,1.5307952708099037e-05,,
16,1036,,,10.483034133911133,6.03450325797894e-06
17,1039,,1.0311277037544642e-05,,
17,1049,,1.1772973266488407e-05,,
17,1059,,1.1144544259877875e-05,,
17,1069,,6.981731530686375e-06,,
17,1079,,1.35818754642969e-05,,
17,1089,,6.781219781260006e-06,,
17,1097,,,8.03376579284668,4.695919869845966e-06
18,1099,,7.78618505137274e-06,,
18,1109,,9.441087058803532e-06,,
18,1119,,9.782448614714667e-06,,
18,1129,,1.1343720871082041e-05,,
18,1139,,1.2058032552886289e-05,,
18,1149,,9.419199159310665e-06,,
18,1158,,,8.105645179748535,4.846157480642432e-06
19,1159,,8.58338717080187e-06,,
19,1169,,1.2251215594005771e-05,,
19,1179,,5.496134690474719e-06,,
19,1189,,9.412376130057964e-06,,
19,1199,,6.791763098590309e-06,,
19,1209,,1.5280245861504227e-05,,
