epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,0.0001315711415372789,,
0,19,,3.1674506317358464e-05,,
0,29,,2.4366057914448902e-05,,
0,39,,3.316932270536199e-05,,
0,49,,4.044453089591116e-05,,
0,59,,5.7823424867819995e-05,,
0,60,,,12.72153377532959,9.652564585849177e-06
1,69,,8.81031301105395e-05,,
1,79,,4.111780799576081e-05,,
1,89,,0.00013263142318464816,,
1,99,,0.00019711698405444622,,
1,109,,2.663072882569395e-05,,
1,119,,2.4647250029374845e-05,,
1,121,,,6.311530113220215,2.3759268970025005e-06
2,129,,3.163991277688183e-05,,
2,139,,0.00013841313193552196,,
2,149,,3.3219141187146306e-05,,
2,159,,2.4579079763498157e-05,,
2,169,,4.9241567467106506e-05,,
2,179,,1.0203191777691245e-05,,
2,182,,,7.974465847015381,3.7928609799564583e-06
3,189,,3.763877975870855e-05,,
3,199,,2.0186846086289734e-05,,
3,209,,1.142766086559277e-05,,
3,219,,1.6141133528435603e-05,,
3,229,,4.835758954868652e-05,,
3,239,,2.59276494034566e-05,,
3,243,,,6.142504692077637,2.2503741092805285e-06
4,249,,1.636273918848019e-05,,
4,259,,2.750994281086605e-05,,
4,269,,1.2237213013577275e-05,,
4,279,,3.591028871596791e-05,,
4,289,,1.760598024702631e-05,,
4,299,,3.504516280372627e-05,,
4,304,,,7.946771144866943,3.7665627132810187e-06
5,309,,1.0895058039750438e-05,,
5,319,,1.8428961993777193e-05,,
5,329,,2.3625552785233594e-05,,
5,339,,7.01578665029956e-06,,
5,349,,1.9289052943349816e-05,,
5,359,,2.0107514501432888e-05,,
5,365,,,5.3150787353515625,1.6849350004122243e-06
6,369,,7.552453553216765e-06,,
6,379,,2.8855101845692843e-05,,
6,389,,1.1428754987719003e-05,,
6,399,,1.0013884093496017e-05,,
6,409,,4.4352473196340725e-06,,
6,419,,9.745794159243815e-06,,
6,426,,,6.022933006286621,2.1636142264469527e-06
7,429,,1.5960142263793387e-05,,
7,439,,1.8804923456627876e-05,,
7,449,,1.4719355931447353e-05,,
7,459,,4.073052332387306e-05,,
7,469,,7.172950972744729e-06,,
7,479,,7.683731382712722e-06,,
7,487,,,5.040713310241699,1.5154712400544668e-06
8,489,,7.158200332924025e-06,,
8,499,,2.0550865883706138e-05,,
8,509,,3.622589792939834e-05,,
8,519,,6.500896688521607e-06,,
8,529,,1.2211561625008471e-05,,
8,539,,1.4141697647573892e-05,,
8,548,,,6.916966438293457,2.8536130685097305e-06
9,549,,0.00016756261175032705,,
9,559,,6.281349214987131e-06,,
9,569,,2.0715115169878118e-05,,
9,579,,7.529895356128691e-06,,
9,589,,1.3197751286497805e-05,,
9,599,,8.39758195070317e-06,,
9,609,,1.7384914826834574e-05,,
9,609,,,5.180160999298096,1.600480231900292e-06
10,619,,1.2530885214800946e-05,,
10,629,,1.4715396901010536e-05,,
10,639,,5.3934918469167314e-06,,
10,649,,1.0068280062114354e-05,,
10,659,,1.4492849913949613e-05,,
10,669,,4.118204287806293e-06,,
10,670,,,4.942321300506592,1.4568865935871145e-06
11,679,,4.063873802806484e-06,,
11,689,,1.912095285661053e-05,,
11,699,,8.06395837571472e-06,,
11,709,,1.030408384394832e-05,,
11,719,,7.541015747847268e-06,,
11,729,,1.3653734640683979e-05,,
11,731,,,4.938948631286621,1.4548986655427143e-06
12,739,,2.395052433712408e-05,,
12,749,,8.387048183067236e-06,,
12,759,,8.376649020647164e-06,,
12,769,,7.22535332897678e-06,,
12,779,,2.046315057668835e-05,,
12,789,,1.60141662490787e-05,,
12,792,,,7.643601417541504,3.484655280772131e-06
13,799,,1.0799316441989504e-05,,
13,809,,1.007146329357056e-05,,
13,819,,3.4266968214069493e-06,,
13,829,,0.000249505159445107,,
13,839,,5.999878794682445e-06,,
13,849,,1.4245350030250847e-05,,
13,853,,,5.377806186676025,1.724940148051246e-06
14,859,,5.111142399982782e-06,,
14,869,,1.0223572644463275e-05,,
14,879,,9.64730770647293e-06,,
14,889,,1.7006697817123495e-05,,
14,899,,1.0360689884691965e-05,,
14,909,,7.3495211836416274e-06,,
14,914,,,7.820064544677734,3.6474084481596947e-06
15,919,,5.926266567257699e-06,,
15,929,,8.10961500974372e-06,,
15,939,,1.1694948625518009e-05,,
15,949,,1.2850759048887994e-05,,
15,959,,1.201484974444611e-05,,
15,969,,4.4054277168470435e-06,,
15,975,,,6.919803142547607,2.855954107872094e-06
16,979,,1.144973975897301e-05,,
16,989,,9.63808452070225e-06,,
16,999,,1.814527240640018e-05,,
16,1009,,5.326490281731822e-06,,
16,1019,,8.664308552397415e-06,,
16,1029,,6.4998489506251644e-06,,
16,1036,,,5.164460182189941,1.590792976458033e-06
17,1039,,3.5836651477438863e-06,,
17,1049,,6.574911367351888e-06,,
17,1059,,6.913412562425947e-06,,
17,1069,,6.292647412919905e-06,,
17,1079,,5.61434353585355e-06,,
17,1089,,1.1996210560027976e-05,,
17,1097,,,5.528634548187256,1.8230541627417551e-06
18,1099,,5.032886292610783e-06,,
18,1109,,1.635492117202375e-05,,
18,1119,,5.335396053851582e-06,,
18,1129,,8.435472409473732e-06,,
18,1139,,6.937240414117696e-06,,
18,1149,,4.360365437605651e-06,,
18,1158,,,5.124441146850586,1.5662343457734096e-06
19,1159,,5.2743894229934085e-06,,
19,1169,,8.01971327746287e-06,,
19,1179,,3.5551558994484367e-06,,
19,1189,,6.735918759659398e-06,,
19,1199,,4.302620254748035e-06,,
19,1209,,4.460830041352892e-06,,
19,1219,,4.2459919313841965e-06,,
