epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,5.81973472435493e-05,,
0,19,,2.0942999981343746e-05,,
0,29,,1.1169922800036147e-05,,
0,39,,9.883015991363209e-06,,
0,49,,3.957226908823941e-06,,
0,59,,6.739013770129532e-06,,
0,60,,,8.756509780883789,4.573259957396658e-06
1,69,,3.0298745059553767e-06,,
1,79,,1.7510110410512425e-05,,
1,89,,3.057063167943852e-06,,
1,99,,5.214776592765702e-06,,
1,109,,2.80957510767621e-06,,
1,119,,2.3118154786061496e-06,,
1,121,,,8.454561233520508,4.263300070306286e-06
2,129,,5.923282060393831e-06,,
2,139,,2.9371387427090667e-05,,
2,149,,5.226043867878616e-06,,
2,159,,4.091064056410687e-06,,
2,169,,3.0660951324534835e-06,,
2,179,,2.8678905437118374e-06,,
2,182,,,9.482873916625977,5.363444415706908e-06
3,189,,5.375047749112127e-06,,
3,199,,2.673433755262522e-06,,
3,209,,4.611932126863394e-06,,
3,219,,1.0704479791456833e-06,,
3,229,,3.2758043744252063e-06,,
3,239,,6.698509423586074e-06,,
3,243,,,8.308600425720215,4.117366188438609e-06
4,249,,3.536610847731936e-06,,
4,259,,2.4351622869289713e-06,,
4,269,,2.001712573473924e-06,,
4,279,,2.2249753328651423e-06,,
4,289,,2.447459564791643e-06,,
4,299,,1.908589638333069e-06,,
4,304,,,8.867816925048828,4.690263267548289e-06
5,309,,7.89300975156948e-06,,
5,319,,2.9419566089927685e-06,,
5,329,,2.40929921346833e-06,,
5,339,,2.693175702006556e-06,,
5,349,,4.545999672700418e-06,,
5,359,,1.9388685359444935e-06,,
5,365,,,8.19227123260498,4.002878085884731e-06
6,369,,4.286103376216488e-06,,
6,379,,0.00019013963174074888,,
6,389,,3.2773325528978603e-06,,
6,399,,1.9901233372365823e-06,,
6,409,,2.590129724922008e-06,,
6,419,,2.4632618078612722e-06,,
6,426,,,7.6908345222473145,3.527854687490617e-06
7,429,,5.6367584875260945e-06,,
7,439,,7.701706635998562e-06,,
7,449,,3.307685574327479e-06,,
7,459,,1.8269931842951337e-06,,
7,469,,1.125253334066656e-06,,
7,479,,2.928013373093563e-06,,
7,487,,,6.137693881988525,2.24685072680586e-06
8,489,,1.9470701317914063e-06,,
8,499,,9.405389391758945e-07,,
8,509,,2.5085737433983013e-06,,
8,519,,4.218140929879155e-06,,
8,529,,2.618564849399263e-06,,
8,539,,2.977089479827555e-06,,
8,548,,,8.130239486694336,3.942488547181711e-06
9,549,,2.605243935249746e-06,,
9,559,,3.1502279398409883e-06,,
9,569,,2.096589241773472e-06,,
9,579,,1.936577746164403e-06,,
9,589,,4.66494248030358e-06,,
9,599,,1.1101510608568788e-06,,
9,609,,2.925814669652027e-06,,
9,609,,,10.069160461425781,6.04714296059683e-06
10,619,,1.53079724896088e-06,,
10,629,,9.504706213192549e-07,,
10,639,,1.288750013372919e-06,,
10,649,,1.448662374059495e-06,,
10,659,,4.723411166196456e-06,,
10,669,,1.0937775414276985e-06,,
10,670,,,6.983470916748047,2.9087502753100125e-06
11,679,,1.4062384252611082e-06,,
11,689,,1.1351662578817923e-06,,
11,699,,1.4406804211830604e-06,,
11,709,,1.2978272252439638e-06,,
11,719,,2.791041333694011e-05,,
11,729,,1.3666591485161916e-06,,
11,731,,,6.598368167877197,2.5967901819967665e-06
12,739,,1.4613408438890474e-06,,
12,749,,1.4451100014412077e-06,,
12,759,,6.820376938776462e-07,,
12,769,,6.585042910955963e-07,,
12,779,,7.685008313274011e-06,,
12,789,,1.1595473097258946e-06,,
12,792,,,6.291083335876465,2.360557573410915e-06
13,799,,1.4889009207763593e-06,,
13,809,,3.7565434922726126e-06,,
13,819,,2.0875766040262533e-06,,
13,829,,7.955208047860651e-07,,
13,839,,3.013742116309004e-06,,
13,849,,1.0393688398835366e-06,,
13,853,,,5.094546794891357,1.548013869978604e-06
14,859,,8.666649478072941e-07,,
14,869,,1.5835897784199915e-06,,
14,879,,3.3832434382929932e-06,,
14,889,,8.907762776289019e-07,,
14,899,,2.20039169107622e-06,,
14,909,,0.0002182519674533978,,
14,914,,,5.284538745880127,1.6656276784488e-06
15,919,,1.8045620890916325e-06,,
15,929,,1.7382673831889406e-05,,
15,939,,1.0127494533662684e-05,,
15,949,,1.0918142834270839e-06,,
15,959,,3.417441257624887e-05,,
15,969,,1.185945734505367e-06,,
15,975,,,7.760378360748291,3.5919438232667744e-06
16,979,,1.964426019185339e-06,,
16,989,,2.374893483647611e-06,,
16,999,,1.1553617014214979e-06,,
16,1009,,2.086344693452702e-06,,
16,1019,,1.6420794963778462e-06,,
16,1029,,6.563432748407649e-07,,
16,1036,,,11.211528778076172,7.497102160414215e-06
17,1039,,8.212915645344765e-07,,
17,1049,,8.049859729908349e-07,,
17,1059,,1.5832221151867998e-06,,
17,1069,,1.8421872027829522e-06,,
17,1079,,1.654074594625854e-06,,
17,1089,,1.8419571006234037e-06,,
17,1097,,,8.167020797729492,3.978241238655755e-06
18,1099,,2.759679773589596e-06,,
18,1109,,9.067329642675759e-07,,
18,1119,,1.0959292922052555e-06,,
18,1129,,1.1798529158113524e-06,,
18,1139,,7.723493581579532e-06,,
18,1149,,2.4014993869059253e-06,,
18,1158,,,5.9216814041137695,2.0914806100336136e-06
19,1159,,1.320101091550896e-06,,
19,1169,,1.4543616089213174e-05,,
19,1179,,1.1572313951546676e-06,,
19,1189,,1.4158596286506508e-06,,
19,1199,,8.831495392769284e-07,,
19,1209,,2.4443843358312733e-06,,
19,1219,,1.701673454590491e-06,,
19,1219,,,6.280583381652832,2.352684077777667e-06
20,1229,,5.928696396040323e-07,,
20,1239,,8.533967275070609e-07,,
20,1249,,2.50940661317145e-06,,
20,1259,,1.580562638991978e-06,,
20,1269,,1.595252911101852e-06,,
20,1279,,1.2991340554435737e-06,,
20,1280,,,5.54612398147583,1.8346067918173503e-06
21,1289,,8.086292950792995e-07,,
21,1299,,1.234145770467876e-06,,
21,1309,,1.1591548627620796e-06,,
21,1319,,1.1593828048717114e-06,,
21,1329,,1.0087328519148286e-06,,
21,1339,,9.696899496702827e-07,,
21,1341,,,7.162213325500488,3.0595549560530344e-06
22,1349,,2.3311679342441494e-06,,
22,1359,,1.2120478913857369e-06,,
22,1369,,5.460934517032001e-06,,
22,1379,,0.00019493821309879422,,
22,1389,,1.8604457636683946e-06,,
22,1399,,9.245638352695096e-07,,
22,1402,,,6.222519874572754,2.309385081389337e-06
23,1409,,4.695669758802978e-06,,
23,1419,,1.060388058249373e-06,,
23,1429,,1.491557304689195e-05,,
23,1439,,1.6123888144647935e-06,,
23,1449,,4.771627004629408e-07,,
23,1459,,3.965958967455663e-06,,
23,1463,,,7.5803608894348145,3.427232286412618e-06
24,1469,,8.609986252849922e-07,,
24,1479,,1.0909375305345748e-06,,
24,1489,,2.1417458810901735e-06,,
24,1499,,5.648463456964237e-07,,
24,1509,,9.295118275076675e-07,,
24,1519,,1.336504510618397e-06,,
24,1524,,,5.9644975662231445,2.1218343135842588e-06
25,1529,,8.999629244499374e-06,,
25,1539,,2.87611510429997e-06,,
25,1549,,1.5698489050919306e-06,,
25,1559,,2.336746547371149e-06,,
25,1569,,1.461702822780353e-06,,
25,1579,,2.920965243902174e-06,,
25,1585,,,7.133689880371094,3.035233930859249e-06
26,1589,,7.748248549432901e-07,,
26,1599,,3.1787994885235094e-06,,
26,1609,,1.2288656989767333e-06,,
26,1619,,1.9131416593154427e-06,,
26,1629,,3.4630913887667703e-06,,
26,1639,,8.904076480575895e-07,,
26,1646,,,7.418038368225098,3.282025318185333e-06
27,1649,,9.338094741906389e-07,,
27,1659,,5.42379098078527e-07,,
27,1669,,2.702205392779433e-06,,
27,1679,,1.0797410823215614e-06,,
27,1689,,1.3179753750591772e-06,,
27,1699,,1.1645471431620535e-06,,
27,1707,,,6.6576995849609375,2.6436996449774597e-06
28,1709,,6.757152846148529e-07,,
28,1719,,2.3417828742822167e-06,,
28,1729,,3.3955009826058813e-07,,
28,1739,,1.274486521651852e-06,,
28,1749,,1.7575256379132043e-06,,
28,1759,,1.661838268773863e-06,,
28,1768,,,6.741688251495361,2.7108224003313808e-06
29,1769,,3.674128720376757e-06,,
29,1779,,1.7005223753585597e-06,,
29,1789,,2.038314050878398e-06,,
29,1799,,8.284310410999751e-07,,
29,1809,,1.6894682630663738e-06,,
29,1819,,8.208391477637633e-07,,
29,1829,,2.6488710318517406e-06,,
29,1829,,,6.4163970947265625,2.4555356503697112e-06
30,1839,,4.585502892950899e-07,,
30,1849,,1.8161811112804571e-06,,
30,1859,,7.872683340792719e-07,,
30,1869,,5.780206720373826e-06,,
30,1879,,7.424834507219202e-07,,
30,1889,,1.1155054835398914e-06,,
30,1890,,,6.43697452545166,2.4713106085982872e-06
31,1899,,7.579806151625235e-06,,
31,1909,,4.934175308335398e-07,,
31,1919,,6.633566727032303e-07,,
31,1929,,1.893694388854783e-06,,
31,1939,,9.554516964271897e-07,,
31,1949,,2.800236643452081e-06,,
31,1951,,,6.933959007263184,2.8676508918579202e-06
32,1959,,1.1464858289400581e-06,,
