epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,6.19690035819076e-05,,
0,19,,0.0002003850822802633,,
0,29,,3.9356025808956474e-05,,
0,39,,6.316097278613597e-05,,
0,49,,6.124449282651767e-05,,
0,59,,8.211997919715941e-05,,
0,60,,,16.962961196899414,1.7161968571599573e-05
1,69,,7.4733528890647e-05,,
1,79,,0.00011698559683281928,,
1,89,,5.561451325775124e-05,,
1,99,,3.537109660101123e-05,,
1,109,,0.00015408091712743044,,
1,119,,7.480100612156093e-05,,
1,121,,,15.02199935913086,1.3459198271448258e-05
2,129,,4.1141673136735335e-05,,
2,139,,2.4055221729213372e-05,,
2,149,,7.125348201952875e-05,,
2,159,,2.986698927998077e-05,,
2,169,,8.772838555159979e-06,,
2,179,,4.105778498342261e-05,,
2,182,,,13.577926635742188,1.0995898264809512e-05
3,189,,1.674343911872711e-05,,
3,199,,5.714859980798792e-06,,
3,209,,9.14049905986758e-06,,
3,219,,5.05235266246018e-06,,
3,229,,9.159699402516708e-06,,
3,239,,1.1547665053512901e-05,,
3,243,,,8.621780395507812,4.433612048160285e-06
4,249,,6.3053466874407604e-06,,
4,259,,1.3950784705230035e-05,,
4,269,,5.3517242122325115e-06,,
4,279,,6.266838227020344e-06,,
4,289,,4.7189200813591015e-06,,
4,299,,3.282841362306499e-06,,
4,304,,,6.489070892333984,2.5114748041232815e-06
5,309,,8.093607902992517e-06,,
5,319,,1.4715567886014469e-05,,
5,329,,8.978089681477286e-06,,
5,339,,4.132518370170146e-06,,
5,349,,7.8836837928975e-06,,
5,359,,1.258352494915016e-05,,
5,365,,,5.525527477264404,1.8210055259260116e-06
6,369,,1.2129873539379332e-05,,
6,379,,4.437846200744389e-06,,
6,389,,5.201985004532617e-06,,
6,399,,4.936329332849709e-06,,
6,409,,2.130604570993455e-06,,
6,419,,2.477051339155878e-06,,
6,426,,,5.011353969573975,1.4978693343437044e-06
7,429,,5.598685220320476e-06,,
7,439,,4.600133706844645e-06,,
