epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,7.392221596091986e-05,,
0,19,,0.00012620456982403994,,
0,29,,0.00011110388004453853,,
0,39,,0.0001145627538789995,,
0,49,,8.42645822558552e-05,,
0,59,,0.00012245388643350452,,
0,60,,,17.31100845336914,1.7873455362860113e-05
1,69,,0.00013033664436079562,,
1,79,,9.36067954171449e-05,,
1,89,,1.885255187517032e-05,,
1,99,,8.553241059416905e-05,,
1,109,,1.5591978808515705e-05,,
1,119,,2.9614426239277236e-05,,
1,121,,,16.2703800201416,1.578916453581769e-05
2,129,,1.3630565263156313e-05,,
2,139,,7.598438969580457e-05,,
2,149,,1.456444169889437e-05,,
2,159,,3.153940997435711e-05,,
2,169,,2.8706106604659e-05,,
2,179,,8.139475539792329e-06,,
2,182,,,12.27521800994873,8.987153705675155e-06
3,189,,1.270280517928768e-05,,
3,199,,7.763316716591362e-06,,
3,209,,5.170320218894631e-05,,
3,219,,1.9429877283982933e-05,,
3,229,,7.552698207291542e-06,,
3,239,,8.167524356395006e-06,,
3,243,,,9.304204940795898,5.163239620742388e-06
4,249,,2.7360714739188552e-05,,
4,259,,1.472367875976488e-05,,
4,269,,1.4830779036856256e-05,,
4,279,,1.0517933333176188e-05,,
4,289,,4.506928689806955e-06,,
4,299,,5.347408659872599e-06,,
4,304,,,6.940250396728516,2.8728575216518948e-06
5,309,,1.1071801054640673e-05,,
5,319,,1.3219851098256186e-05,,
5,329,,1.1089221516158432e-05,,
5,339,,6.002086593070999e-06,,
5,349,,6.066794867365388e-06,,
5,359,,2.9433144845825154e-06,,
5,365,,,5.976230144500732,2.1301902961567976e-06
6,369,,9.012393093144055e-06,,
6,379,,1.722977867757436e-05,,
6,389,,4.691357389674522e-06,,
6,399,,6.967085937503725e-06,,
6,409,,6.787369329686044e-06,,
6,419,,4.2189681153104175e-06,,
6,426,,,4.9379048347473145,1.454284188184829e-06
7,429,,1.1729060133802705e-05,,
7,439,,2.5665904104243964e-06,,
7,449,,2.8875442694697995e-06,,
7,459,,3.3635451472946443e-06,,
7,469,,3.2265654681395972e-06,,
7,479,,4.547340722638182e-06,,
7,487,,,4.920098781585693,1.44381453992537e-06
8,489,,3.7670827168767573e-06,,
8,499,,5.095947472000262e-06,,
8,509,,2.6709735720942263e-06,,
8,519,,2.2637098027189495e-06,,
8,529,,2.634331622175523e-06,,
8,539,,2.410080924164504e-06,,
8,548,,,4.744457244873047,1.3425695897240075e-06
9,549,,6.3386346482730005e-06,,
9,559,,1.8829532564268447e-05,,
9,569,,2.890734776883619e-06,,
9,579,,3.838011252810247e-06,,
9,589,,1.8031706758847577e-06,,
9,599,,4.399188583192881e-06,,
9,609,,3.567945896065794e-06,,
9,609,,,4.48919153213501,1.201987743115751e-06
10,619,,2.5413851290068123e-06,,
10,629,,5.392480943555711e-06,,
10,639,,9.182018061437702e-07,,
10,649,,1.2692283917203895e-06,,
10,659,,3.815877789747901e-06,,
10,669,,2.488247901055729e-06,,
10,670,,,4.210321426391602,1.0572902056082967e-06
11,679,,5.158504336577607e-06,,
11,689,,4.320980679040076e-06,,
11,699,,8.572503247705754e-06,,
11,709,,1.5760715541546233e-06,,
11,719,,3.3254414120165166e-06,,
11,729,,3.198661261194502e-06,,
11,731,,,4.177235126495361,1.0407385389044066e-06
12,739,,1.128791950577579e-06,,
12,749,,1.0118676982528996e-05,,
12,759,,2.425609636702575e-06,,
12,769,,1.5193666058621602e-06,,
12,779,,3.779859071073588e-06,,
12,789,,1.1172454605912208e-06,,
12,792,,,3.918827533721924,9.15959049052617e-07
13,799,,3.286630771981436e-06,,
13,809,,2.4105515876726713e-06,,
13,819,,3.0026294552953914e-06,,
13,829,,1.3636971516461927e-06,,
13,839,,1.2689233699347824e-06,,
13,849,,6.037273578840541e-06,,
