epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,0.00011285585787845775,,
0,19,,0.0001242356956936419,,
0,29,,2.8035237846779637e-05,,
0,39,,5.954363223281689e-05,,
0,49,,0.00014124422159511596,,
0,59,,0.00010934205783996731,,
0,60,,,13.508099555969238,1.088309090846451e-05
1,69,,0.00010500879579922184,,
1,79,,4.976323907612823e-05,,
1,89,,1.747766145854257e-05,,
1,99,,0.00018536018615122885,,
1,109,,0.00015568951494060457,,
1,119,,3.100221147178672e-05,,
1,121,,,13.488178253173828,1.0851016668311786e-05
2,129,,1.8900349459727295e-05,,
2,139,,0.00010598937660688534,,
2,149,,9.449425124330446e-05,,
2,159,,0.00011244419874856248,,
2,169,,4.699483179138042e-05,,
2,179,,0.00010510169522603974,,
2,182,,,12.861543655395508,9.86620125331683e-06
3,189,,1.5794797946000472e-05,,
3,199,,3.8071524613769725e-05,,
3,209,,1.6059449990279973e-05,,
3,219,,4.8040103138191625e-05,,
3,229,,6.446017505368218e-05,,
3,239,,5.60833650524728e-05,,
3,243,,,11.685548782348633,8.144454113789834e-06
4,249,,3.550608744262718e-05,,
4,259,,1.0138182005903218e-05,,
4,269,,6.185741221997887e-05,,
4,279,,1.2833998880523723e-05,,
4,289,,2.7168531232746318e-05,,
4,299,,2.7309262804919854e-05,,
4,304,,,9.761114120483398,5.682801202055998e-06
5,309,,2.8038082746206783e-05,,
5,319,,5.147818592377007e-05,,
5,329,,6.876459792692913e-06,,
5,339,,7.699613888689782e-06,,
5,349,,1.6093339581857435e-05,,
5,359,,7.4812755883613136e-06,,
5,365,,,8.016066551208496,3.832537458947627e-06
6,369,,1.4902757357049268e-05,,
6,379,,6.539624337165151e-06,,
6,389,,2.3741846234770492e-05,,
6,399,,6.859472705400549e-06,,
6,409,,1.731222710077418e-06,,
6,419,,6.965846296225209e-06,,
6,426,,,7.545517444610596,3.3957978757825913e-06
7,429,,5.765940386481816e-06,,
7,439,,4.636185167328222e-06,,
7,449,,3.857575393340085e-06,,
7,459,,8.087456990324426e-06,,
7,469,,3.805453616223531e-06,,
7,479,,1.0006292541220319e-05,,
7,487,,,5.074779033660889,1.5360240013251314e-06
8,489,,5.149857315700501e-06,,
8,499,,4.7582839215465356e-06,,
8,509,,4.585848273563897e-06,,
8,519,,3.216396862626425e-06,,
8,529,,3.4207314456580207e-06,,
8,539,,5.456590770336334e-06,,
8,548,,,5.620204448699951,1.8839440372175886e-06
9,549,,9.340809810964856e-06,,
9,559,,6.547040356963407e-06,,
9,569,,3.7461513784364797e-06,,
9,579,,8.284839168481994e-06,,
9,589,,3.2932939575402997e-06,,
9,599,,4.811009603145067e-06,,
9,609,,4.288578566047363e-06,,
9,609,,,4.672632694244385,1.3022279290453298e-06
10,619,,5.037192295276327e-06,,
10,629,,3.78884010387992e-06,,
10,639,,4.407841061038198e-06,,
10,649,,3.4506772408349207e-06,,
10,659,,2.016149664996192e-06,,
10,669,,3.811759825111949e-06,,
10,670,,,4.6480302810668945,1.288551175093744e-06
11,679,,2.5924857709469507e-06,,
11,689,,6.72436181048397e-06,,
11,699,,3.902476237271912e-06,,
11,709,,2.32452248383197e-06,,
11,719,,3.98141901314375e-06,,
11,729,,6.217965164978523e-06,,
11,731,,,4.7795000076293945,1.3624754728880362e-06
12,739,,3.528718707457301e-06,,
12,749,,2.5796418867685134e-06,,
12,759,,2.765182443908998e-06,,
12,769,,1.497278162787552e-06,,
12,779,,3.4173804124293383e-06,,
12,789,,2.968717581097735e-06,,
12,792,,,4.611298084259033,1.268265236831212e-06
13,799,,2.6349734980612993e-06,,
13,809,,2.3153997972258367e-06,,
13,819,,3.3276733120146673e-06,,
13,829,,2.208995965702343e-06,,
13,839,,3.0274284199549584e-06,,
13,849,,1.8016110061580548e-06,,
13,853,,,4.622361183166504,1.2743581692120642e-06
14,859,,3.5227708394813817e-06,,
14,869,,3.203999540346558e-06,,
14,879,,1.6658957520121476e-06,,
14,889,,2.79585015050543e-06,,
14,899,,3.1326335374615155e-06,,
14,909,,2.1192872736719437e-06,,
14,914,,,4.741446495056152,1.3408661061475868e-06
