epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,0.0008937422535382211,,
0,19,,0.000735292152967304,,
0,29,,0.0007983676041476429,,
0,39,,0.000511303951498121,,
0,49,,0.000721785007044673,,
0,59,,0.0009542760672047734,,
0,60,,,63.77017593383789,0.0007644296274520457
1,69,,0.0005701784393750131,,
1,79,,0.0006640639039687812,,
1,89,,0.0006015912513248622,,
1,99,,0.0005984354647807777,,
1,109,,0.0006060317973606288,,
1,119,,0.0004797009751200676,,
1,121,,,21.58782196044922,0.000211709484574385
2,129,,0.00044293582323007286,,
2,139,,0.00045769306598231196,,
2,149,,0.0005554062663577497,,
2,159,,0.0003891257510986179,,
2,169,,0.0003466313355602324,,
2,179,,0.0004446017846930772,,
2,182,,,15.088242530822754,0.00015744060510769486
3,189,,0.00039405981078743935,,
3,199,,0.00038770618266426027,,
3,209,,0.0003608841507229954,,
3,219,,0.0003030440129805356,,
3,229,,0.00042455323273316026,,
3,239,,0.0003103539638686925,,
3,243,,,11.742757797241211,0.00012091712414985523
4,249,,0.00029850570717826486,,
4,259,,0.0003827529144473374,,
4,269,,0.0002790592552628368,,
4,279,,0.00025955226738005877,,
4,289,,0.00036743597593158484,,
4,299,,0.00031882344046607614,,
4,304,,,21.73799705505371,0.00023926830908749253
5,309,,0.0003395657695364207,,
5,319,,0.00029432689188979566,,
5,329,,0.0003295884816907346,,
5,339,,0.00028289653710089624,,
5,349,,0.0003105699142906815,,
5,359,,0.0002701502526178956,,
5,365,,,14.76875114440918,0.0001559642842039466
6,369,,0.0002265226503368467,,
6,379,,0.00029397750040516257,,
6,389,,0.00026436924235895276,,
6,399,,0.00023451009474229068,,
6,409,,0.00035439376370050013,,
6,419,,0.0004498306370805949,,
6,426,,,15.982497215270996,0.00017174141248688102
7,429,,0.00030073634115979075,,
7,439,,0.0003285435668658465,,
7,449,,0.00024210085393860936,,
7,459,,0.00022186784190125763,,
7,469,,0.00019744994642678648,,
7,479,,0.000260979839367792,,
7,487,,,27.722652435302734,0.0003302768454886973
8,489,,0.0003008322964888066,,
8,499,,0.00032075014314614236,,
8,509,,0.00023748229432385415,,
8,519,,0.00029621797148138285,,
8,529,,0.00020609966304618865,,
8,539,,0.00021358233061619103,,
8,548,,,11.215526580810547,0.00011313881259411573
9,549,,0.00014701402687933296,,
9,559,,0.00022769035422243178,,
9,569,,0.0002867126022465527,,
9,579,,0.00019996693299617618,,
9,589,,0.00017562005086801946,,
9,599,,0.00021232804283499718,,
9,609,,0.00017892036703415215,,
9,609,,,9.299823760986328,9.177623724099249e-05
10,619,,0.00021936318080406636,,
10,629,,0.00020281923934817314,,
10,639,,0.0001969837467186153,,
10,649,,0.00016175981727428734,,
10,659,,0.00018981017637997866,,
10,669,,0.00022384004842024297,,
10,670,,,21.45248794555664,0.0002513341896701604
11,679,,0.00022650579921901226,,
11,689,,0.00017190257494803518,,
11,699,,0.00018391587946098298,,
11,709,,0.0002036623627645895,,
11,719,,0.00014909528545103967,,
11,729,,0.0002074357180390507,,
11,731,,,6.99662971496582,7.026948151178658e-05
12,739,,0.00013006046356167644,,
12,749,,0.0001628302998142317,,
12,759,,0.00030906483880244195,,
12,769,,0.0001826409570639953,,
12,779,,0.0001702162262517959,,
12,789,,0.0002073346549877897,,
12,792,,,9.321846961975098,9.170634439215064e-05
13,799,,0.00017911310715135187,,
13,809,,0.0001541679521324113,,
13,819,,0.00018567581719253212,,
13,829,,0.00016914468142203987,,
13,839,,0.00013790532830171287,,
13,849,,0.00018738578364718705,,
13,853,,,18.331300735473633,0.0002159772557206452
14,859,,0.000235686544328928,,
14,869,,0.0003201588988304138,,
14,879,,0.00014443506370298564,,
14,889,,0.00015755288768559694,,
14,899,,0.00015379411343019456,,
14,909,,0.00014050959725864232,,
14,914,,,15.026520729064941,0.0001675356470514089
