epoch,step,test_RMSE,train_loss,val_RMSE,val_loss
0,9,,0.0006603534566238523,,
0,19,,7.230561459437013e-05,,
0,29,,0.0002599503786768764,,
0,39,,3.363717769389041e-05,,
0,49,,8.24046292109415e-05,,
0,59,,1.1810661817435175e-05,,
0,60,,,8.598138809204102,4.409329903865e-06
1,69,,1.1368632840458304e-05,,
1,79,,0.00020430255972314626,,
1,89,,6.289438260864699e-06,,
1,99,,1.0472092071722727e-05,,
1,109,,7.286169420694932e-06,,
1,119,,3.6787162116524996e-06,,
1,121,,,9.910460472106934,5.858028998773079e-06
2,129,,4.724471637018723e-06,,
2,139,,6.738431238773046e-06,,
2,149,,4.7575153985235374e-06,,
2,159,,2.4581390789535362e-06,,
2,169,,2.8479901175160194e-06,,
2,179,,1.113650796469301e-05,,
2,182,,,5.367276191711426,1.718191697364091e-06
3,189,,4.471285592444474e-06,,
3,199,,4.0858194552129135e-06,,
3,209,,4.631724550563376e-06,,
3,219,,1.8303020397070213e-06,,
3,229,,6.367427431541728e-06,,
3,239,,1.5012105905043427e-05,,
3,243,,,6.918514251708984,2.854890226444695e-06
4,249,,1.5394658475997858e-05,,
4,259,,1.2307722499826923e-05,,
4,269,,4.5135993786971085e-06,,
4,279,,3.426312332521775e-06,,
4,289,,4.3347458813514095e-06,,
4,299,,8.797074769972824e-06,,
4,304,,,5.962275505065918,2.120253839166253e-06
5,309,,1.7781194401322864e-06,,
5,319,,2.580754880909808e-06,,
5,329,,2.4015087092266185e-06,,
5,339,,0.00021909108909312636,,
5,349,,9.9255385066499e-06,,
5,359,,5.512096777238185e-06,,
5,365,,,4.36829948425293,1.1381213198546902e-06
6,369,,3.974059382017003e-06,,
6,379,,2.4827713787090033e-06,,
6,389,,2.0729878542624647e-06,,
6,399,,6.624985871894751e-06,,
6,409,,1.0266890967614017e-05,,
6,419,,1.9867650280502858e-06,,
6,426,,,5.330245018005371,1.6945646166277584e-06
7,429,,3.120348083029967e-06,,
7,439,,2.386136202403577e-06,,
7,449,,2.405177383479895e-06,,
7,459,,1.2416871868481394e-06,,
7,469,,9.759199201653246e-06,,
7,479,,5.739911102864426e-06,,
7,487,,,3.5905795097351074,7.689407084399136e-07
8,489,,1.036518096952932e-05,,
8,499,,0.0001947011041920632,,
8,509,,4.650134542316664e-06,,
8,519,,8.9909726739279e-06,,
8,529,,1.5861022575336392e-06,,
8,539,,1.6494124110977282e-06,,
8,548,,,2.980269193649292,5.297545726534736e-07
9,549,,1.3706536492463783e-06,,
9,559,,1.5494919125558226e-06,,
9,569,,1.6940538216658751e-06,,
9,579,,1.7297841623076238e-05,,
9,589,,9.659915122028906e-06,,
9,599,,2.160430312869721e-06,,
9,609,,1.503691009929753e-06,,
9,609,,,4.27671480178833,1.0908984222623985e-06
10,619,,2.3172628971224185e-06,,
10,629,,9.065200288205233e-07,,
10,639,,1.6845622212713351e-06,,
10,649,,1.2999597629459458e-06,,
10,659,,1.245800945071096e-06,,
10,669,,2.2176483980729245e-05,,
10,670,,,6.457326889038086,2.4869630124157993e-06
11,679,,9.556120858178474e-06,,
11,689,,2.3469629013561644e-06,,
11,699,,1.8716702925303252e-06,,
11,709,,1.1680326679197606e-06,,
11,719,,1.1228300536458846e-05,,
11,729,,4.478677965380484e-06,,
11,731,,,3.947727918624878,9.295188192481874e-07
12,739,,1.205549415317364e-05,,
12,749,,2.0914462766086217e-06,,
12,759,,1.7548685491419747e-06,,
12,769,,2.740492845987319e-06,,
12,779,,2.130313532688888e-06,,
12,789,,3.211404873582069e-06,,
12,792,,,3.974118232727051,9.419879347660753e-07
13,799,,1.5551059959761915e-06,,
13,809,,1.5128576933420845e-06,,
13,819,,1.3238583278507576e-06,,
13,829,,8.560699598092469e-07,,
13,839,,1.6779062207206152e-05,,
13,849,,4.723396159533877e-06,,
13,853,,,5.720540523529053,1.951811555045424e-06
14,859,,3.287331537649152e-06,,
14,869,,2.3488789793191245e-06,,
14,879,,5.670450718753273e-06,,
14,889,,6.6359652919345535e-06,,
14,899,,9.354752705803548e-07,,
14,909,,6.77425532558118e-06,,
14,914,,,3.158470630645752,5.950006425337051e-07
15,919,,4.527058081293944e-06,,
15,929,,2.6821758183359634e-06,,
15,939,,1.764178705343511e-06,,
15,949,,1.0640533218975179e-05,,
15,959,,3.3932053611351876e-06,,
15,969,,1.7899106978802592e-06,,
15,975,,,3.3405966758728027,6.655977244918176e-07
16,979,,4.1173370846081525e-06,,
16,989,,1.816778990360035e-06,,
16,999,,1.4418691307582776e-06,,
16,1009,,2.6326113129471196e-06,,
16,1019,,1.83115935215028e-06,,
16,1029,,4.403618731885217e-06,,
16,1036,,,2.8578438758850098,4.871254191129992e-07
17,1039,,2.0292254703235812e-06,,
17,1049,,1.8294778101335396e-06,,
17,1059,,5.497804522747174e-07,,
17,1069,,3.680599434119358e-07,,
17,1079,,1.1979125702055171e-05,,
17,1089,,2.8789274892915273e-06,,
17,1097,,,2.6262314319610596,4.113672957828385e-07
18,1099,,1.9036885987588903e-06,,
18,1109,,1.1407580586819677e-06,,
18,1119,,2.1822961571160704e-06,,
18,1129,,1.7024615317495773e-06,,
18,1139,,6.67315543978475e-06,,
18,1149,,5.6746612244751304e-06,,
18,1158,,,2.432508707046509,3.529169987359637e-07
19,1159,,7.370972525677644e-07,,
19,1169,,5.053827294432267e-07,,
19,1179,,6.730357995365921e-07,,
19,1189,,1.0628124073264189e-05,,
19,1199,,3.6653168535849545e-06,,
19,1209,,1.6871919115146738e-06,,
19,1219,,6.1162472775322385e-06,,
19,1219,,,2.565263032913208,3.924890847883944e-07
20,1229,,2.7022151698474772e-06,,
20,1239,,4.0486142438567185e-07,,
20,1249,,9.964082892111037e-07,,
20,1259,,1.978139835046022e-06,,
20,1269,,5.846739895787323e-06,,
20,1279,,2.3669572328799404e-06,,
20,1280,,,4.580135345458984,1.2511817431004602e-06
21,1289,,4.397398242872441e-06,,
21,1299,,2.621193289087387e-06,,
21,1309,,5.98841097598779e-06,,
21,1319,,1.1131269275210798e-06,,
21,1329,,6.310788762675656e-07,,
21,1339,,2.091934220516123e-06,,
21,1341,,,2.5938918590545654,4.01298450469767e-07
22,1349,,1.7067412727556075e-06,,
22,1359,,1.3385495549300686e-05,,
22,1369,,5.34707078259089e-06,,
22,1379,,3.1412887437909376e-06,,
22,1389,,3.373172830833937e-06,,
22,1399,,2.8677686714218e-06,,
22,1402,,,2.702958345413208,4.3575511199378525e-07
23,1409,,2.084952484437963e-06,,
23,1419,,1.1767368732762407e-06,,
23,1429,,5.260756552161183e-06,,
23,1439,,7.318838925129967e-06,,
23,1449,,2.4188011593651026e-06,,
23,1459,,7.697645742155146e-06,,
23,1463,,,2.41341495513916,3.4739844068099046e-07
24,1469,,5.71484360989416e-06,,
24,1479,,7.947770427563228e-06,,
24,1489,,1.0632831617840566e-05,,
24,1499,,6.908103387104347e-06,,
24,1509,,1.5745202972539118e-06,,
24,1519,,1.3969132623969926e-06,,
24,1524,,,2.438781499862671,3.5473959769660723e-07
25,1529,,8.047350092965644e-07,,
25,1539,,1.55945667756896e-06,,
25,1549,,1.9567087292671204e-06,,
25,1559,,4.770893610839266e-06,,
25,1569,,1.0048880767499213e-06,,
25,1579,,8.068614647527284e-07,,
25,1585,,,2.952214002609253,5.198277222007164e-07
26,1589,,4.7228613198058156e-07,,
26,1599,,2.0950690213794587e-06,,
26,1609,,3.178675569870393e-06,,
26,1619,,1.8881958112615393e-06,,
26,1629,,7.368114438577322e-07,,
26,1639,,2.836485009538592e-06,,
26,1646,,,2.703158378601074,4.358195724307734e-07
27,1649,,3.208461976100807e-06,,
27,1659,,1.6200295931412256e-06,,
27,1669,,2.7726821372198174e-06,,
27,1679,,8.556663146919163e-07,,
27,1689,,1.063794798028539e-06,,
27,1699,,6.046791440894594e-07,,
27,1707,,,3.3954241275787354,6.876252314214071e-07
28,1709,,1.1711559864124865e-06,,
28,1719,,2.6700447506300407e-06,,
28,1729,,1.2132025403843727e-05,,
28,1739,,2.0253412458259845e-06,,
28,1749,,1.5066300420585321e-06,,
28,1759,,1.2088503353879787e-06,,
28,1768,,,2.4725635051727295,3.646352979558287e-07
29,1769,,1.92642664842424e-06,,
29,1779,,3.5718799153983127e-06,,
29,1789,,1.678996000009647e-06,,
29,1799,,1.3164664096620982e-06,,
29,1809,,1.153655830421485e-06,,
29,1819,,1.6675356846462819e-06,,
29,1829,,1.274843043574947e-06,,
29,1829,,,6.766507625579834,2.730818778218236e-06
30,1839,,6.775978363293689e-06,,
30,1849,,3.92988386010984e-06,,
30,1859,,5.569506811298197e-07,,
30,1869,,6.302461201812548e-07,,
30,1879,,5.137970219948329e-06,,
30,1889,,7.0682476689398754e-06,,
30,1890,,,7.892833709716797,3.715605998877436e-06
31,1899,,1.3918439663029858e-06,,
31,1909,,1.4392628600035096e-06,,
31,1919,,1.1200180551895755e-06,,
31,1929,,3.3267044727836037e-06,,
31,1939,,5.906137516831222e-07,,
31,1949,,9.34525905904593e-06,,
31,1951,,,3.153414726257324,5.930973543399887e-07
32,1959,,2.5309868760814425e-06,,
32,1969,,2.285063828821876e-06,,
32,1979,,1.5291668660211144e-06,,
32,1989,,8.283192300950759e-07,,
32,1999,,0.00019333070667926222,,
32,2009,,1.5339062429120531e-06,,
32,2012,,,5.776602268218994,1.990254986594664e-06
33,2019,,3.6377311971591553e-06,,
33,2029,,2.874861820600927e-06,,
33,2039,,2.638618070704979e-06,,
33,2049,,4.622758297045948e-06,,
33,2059,,7.746165465505328e-06,,
